,Id_recorrido,nombre_estacion_origen,hora_origen
1938,17535831BAEcobici,259 - PLAZA CASTELLI,12
1939,17479405BAEcobici,118 - MEXICO,12
1940,17400857BAEcobici,387 - Luna,23
1941,17386108BAEcobici,169 - FACULTAD DE PSICOLOGIA,19
1942,17594571BAEcobici,125 - F.J.Santamaria de Oro,9
1943,17446479BAEcobici,256 - PLAZA NORUEGA,19
1944,17667890BAEcobici,026 - JUANA MANSO I,16
1945,17557460BAEcobici,272 - Plaza Bruno Giordano,9
1946,17651923BAEcobici,131- HOSPITAL DE CLÍNICAS,13
1947,17610281BAEcobici,131- HOSPITAL DE CLÍNICAS,13
1948,17505220BAEcobici,242 - Plazoleta Rafael del Riego,19
1949,17425649BAEcobici,324 - Las Victorias,9
1950,17566343BAEcobici,111 - MACACHA GUEMES,0
1951,17636903BAEcobici,138 - Hospital Britanico,11
1952,17666983BAEcobici,026 - JUANA MANSO I,14
1953,17415963BAEcobici,085 - AGUERO,17
1954,17495198BAEcobici,207 - PLAZA ARENALES,22
1955,17410994BAEcobici,183 - VIRREY CEVALLOS,20
1956,17390468BAEcobici,076 - Ayacucho,7
1957,17636217BAEcobici,384 - PLAZA BENITO NAZAR,10
1958,17411792BAEcobici,281 - Villa Urquiza,21
1959,17459880BAEcobici,161 - Humahuaca,20
1960,17470341BAEcobici,111 - MACACHA GUEMES,18
1961,17634215BAEcobici,074 - INSTITUTO LELOIR,7
1962,17389013BAEcobici,200 - AUSTRIA Y FRENCH,0
1963,17425349BAEcobici,130 - RETIRO II,8
1964,17465694BAEcobici,089 - Cabello,11
1965,17657452BAEcobici,160 - Godoy Cruz y Libertador,19
1966,17572617BAEcobici,221 - CULPINA,16
1967,17448643BAEcobici,009 - Parque Las Heras,23
1968,17522834BAEcobici,038 - Plaza Libertad,9
1969,17570270BAEcobici,137 - AZOPARDO Y CHILE,12
1970,17599412BAEcobici,006 - Parque Lezama,16
1971,17379948BAEcobici,132 - CORRIENTES,10
1972,17405174BAEcobici,029 - Parque Centenario,11
1973,17515868BAEcobici,393 - Barrio 31,17
1974,17511616BAEcobici,120 - HOSPITAL RAMOS MEJIA,11
1975,17609069BAEcobici,012 - Plaza Vicente Lopez,12
1976,17573208BAEcobici,057 - BELGRANO,16
1977,17625678BAEcobici,268 - Plaza Aristóbulo Del Valle,17
1978,17528169BAEcobici,063 - Reconquista,18
1979,17585647BAEcobici,117 - HUMBERTO 1°,16
1980,17509524BAEcobici,075 - Plaza Primero de Mayo,7
1981,17684542BAEcobici,066 - Billinghurst,21
1982,17504316BAEcobici,113 - Guatemala,18
1983,17675639BAEcobici,006 - Parque Lezama,9
1984,17551828BAEcobici,223 - GAINZA,17
1985,17470969BAEcobici,160 - Godoy Cruz y Libertador,18
1986,17397024BAEcobici,147 - Constitución,17
1987,17429262BAEcobici,079 - AZUCENA VILLAFLOR,15
1988,17455076BAEcobici,356 - ESTACIÓN LUGANO,15
1989,17418518BAEcobici,316 - Buenos Aires,8
1990,17547320BAEcobici,045 - Uruguay,9
1991,17511516BAEcobici,137 - AZOPARDO Y CHILE,10
1992,17620376BAEcobici,188 - Aranguren,15
1993,17379654BAEcobici,027 - Montevideo,10
1994,17453143BAEcobici,029 - Parque Centenario,11
1995,17530082BAEcobici,146 - Hospital Francés,20
1996,17548752BAEcobici,121 - YATAY,12
1997,17502730BAEcobici,003 - ADUANA,17
1998,17412665BAEcobici,122 - COSTA RICA,23
1999,17563747BAEcobici,325 - MEDRANO,14
2000,17495921BAEcobici,362 - PARQUE DE LA MEMORIA,2
2001,17378399BAEcobici,144 - PUEYRREDÓN,8
2002,17571175BAEcobici,135 - MARCELO T. DE ALVEAR,14
2003,17672815BAEcobici,144 - PUEYRREDÓN,0
2004,17488297BAEcobici,005 - Plaza Italia,11
2005,17650539BAEcobici,396 - PLAZA ALBERTI,11
2006,17614584BAEcobici,118 - MEXICO,18
2007,17431441BAEcobici,063 - Reconquista,18
2008,17476112BAEcobici,058 - Ministro Carranza,7
2009,17451450BAEcobici,182 - RAVIGNANI Y GUATEMALA,8
2010,17621875BAEcobici,079 - AZUCENA VILLAFLOR,19
2011,17689328BAEcobici,071 - CERRITO,11
2012,17682255BAEcobici,009 - Parque Las Heras,18
2013,17560006BAEcobici,033 - Facultad de Medicina,18
2014,17540791BAEcobici,344 - UNIVERSIDAD DI TELLA,19
2015,17551556BAEcobici,025 - Plaza Guemes,16
2016,17669523BAEcobici,010 - Madero UCA,17
2017,17441247BAEcobici,057 - BELGRANO,13
2018,17580397BAEcobici,251 - Solar de la Abadía,8
2019,17405388BAEcobici,025 - Plaza Guemes,11
2020,17538643BAEcobici,130 - RETIRO II,17
2021,17623774BAEcobici,005 - Plaza Italia,10
2022,17456335BAEcobici,073 - Ruy Díaz de Guzmán,17
2023,17444581BAEcobici,261 - QUINTEROS LIDORO,18
2024,17455330BAEcobici,348 - Villa del Parque,15
2025,17523226BAEcobici,396 - PLAZA ALBERTI,10
2026,17397176BAEcobici,352 - San Jose de Flores,18
2027,17655994BAEcobici,070 - ARAOZ,18
2028,17585289BAEcobici,250 - Fleni,15
2029,17530454BAEcobici,136 - Acevedo,21
2030,17637990BAEcobici,079 - AZUCENA VILLAFLOR,13
2031,17405780BAEcobici,335 - General Urquiza,12
2032,17433916BAEcobici,274 - Gavilán,20
2033,17478893BAEcobici,352 - San Jose de Flores,11
2034,17682257BAEcobici,288 - SECRETARÍA DE DEPORTES,18
2035,17697026BAEcobici,084 - TEATRO PICADERO,21
2036,17563917BAEcobici,008 - Congreso,15
2037,17683297BAEcobici,085 - AGUERO,19
2038,17473153BAEcobici,030 - Peña,20
2039,17615678BAEcobici,231 - Margariños Cervantes,20
2040,17500976BAEcobici,260 - SAN MIGUEL DE GARICOITS,14
2041,17585439BAEcobici,085 - AGUERO,16
2042,17539857BAEcobici,255 - BARRANCAS DE BELGRANO,18
2043,17614128BAEcobici,352 - San Jose de Flores,18
2044,17599284BAEcobici,030 - Peña,16
2045,17398477BAEcobici,359 - PLAZA BALCARCE,19
2046,17534893BAEcobici,131- HOSPITAL DE CLÍNICAS,10
2047,17387100BAEcobici,292 - PLAZA BOLIVIA,20
2048,17466421BAEcobici,128 - PARQUE DEL BAJO,12
2049,17630476BAEcobici,193 - ARENALES Y AGUERO,15
2050,17611984BAEcobici,135 - MARCELO T. DE ALVEAR,16
2051,17483683BAEcobici,100 - Plaza Gurruchaga,18
2052,17647658BAEcobici,164 - FACULTAD DE INGENIERIA,7
2053,17404216BAEcobici,227 -Club Ciudad de Buenos Aires,9
2054,17644357BAEcobici,298 - PLAZA DR. JUAN B. TERAN,19
2055,17433121BAEcobici,014 - Pacifico,19
2056,17460928BAEcobici,292 - PLAZA BOLIVIA,22
2057,17582857BAEcobici,288 - SECRETARÍA DE DEPORTES,12
2058,17499051BAEcobici,111 - MACACHA GUEMES,11
2059,17653492BAEcobici,063 - Reconquista,15
2060,17607992BAEcobici,169 - FACULTAD DE PSICOLOGIA,10
2061,17384335BAEcobici,215 - HOSPITAL ALVAREZ,17
2062,17473280BAEcobici,188 - Aranguren,21
2063,17497268BAEcobici,328 - SARMIENTO II,7
2064,17601957BAEcobici,054 - Acuña de Figueroa,19
2065,17595394BAEcobici,009 - Parque Las Heras,11
2066,17430500BAEcobici,105 - PARQUE SAAVEDRA,17
2067,17381831BAEcobici,061 - Ministerio de Economia,13
2068,17650980BAEcobici,005 - Plaza Italia,12
2069,17406385BAEcobici,063 - Reconquista,13
2070,17651992BAEcobici,008 - Congreso,13
2071,17484884BAEcobici,335 - General Urquiza,20
2072,17430576BAEcobici,125 - F.J.Santamaria de Oro,17
2073,17404563BAEcobici,008 - Congreso,10
2074,17506621BAEcobici,347 - CARABOBO,21
2075,17583063BAEcobici,050 - Hospital Rivadavia,12
2076,17517471BAEcobici,054 - Acuña de Figueroa,19
2077,17390351BAEcobici,082 - HOSPITAL ITALIANO,7
2078,17597712BAEcobici,032 - Catedral,14
2079,17508729BAEcobici,147 - Constitución,6
2080,17593708BAEcobici,013 - ONCE,8
2081,17654553BAEcobici,150 - RODRIGO BUENO,16
2082,17585095BAEcobici,229 - RIGLOS,15
2083,17529499BAEcobici,249 - Balbín,19
2084,17659697BAEcobici,289 - MONTAÑESES,22
2085,17569334BAEcobici,391 - Plaza República de Ecuador,11
2086,17403241BAEcobici,060 - 25 De Mayo,8
2087,17689253BAEcobici,248 - Husares,11
2088,17493029BAEcobici,107 - HOSPITAL GARRAHAN,14
2089,17456444BAEcobici,260 - SAN MIGUEL DE GARICOITS,17
2090,17695216BAEcobici,163 - ONCE II,18
2091,17619326BAEcobici,249 - Balbín,12
2092,17650569BAEcobici,136 - Acevedo,11
2093,17443564BAEcobici,178 - José Marmol,17
2094,17611483BAEcobici,193 - ARENALES Y AGUERO,15
2095,17393672BAEcobici,152 - JULIETA LANTERI,12
2096,17580327BAEcobici,116 - HOSPITAL ALEMÁN,8
2097,17518175BAEcobici,227 -Club Ciudad de Buenos Aires,20
2098,17680732BAEcobici,150 - RODRIGO BUENO,17
2099,17691269BAEcobici,036 - MAIPÚ,14
2100,17376976BAEcobici,063 - Reconquista,5
2101,17697367BAEcobici,360 - Plaza Ramon Falcon,22
2102,17557532BAEcobici,383 - BOEDO Y VENEZUELA,10
2103,17440323BAEcobici,121 - YATAY,12
2104,17485427BAEcobici,272 - Plaza Bruno Giordano,21
2105,17639033BAEcobici,070 - ARAOZ,14
2106,17381291BAEcobici,016 - Legislatura,13
2107,17606700BAEcobici,001 - FACULTAD DE DERECHO,8
2108,17513751BAEcobici,057 - BELGRANO,15
2109,17523470BAEcobici,171 - Pasteur,10
2110,17438127BAEcobici,265 - Plaza Exodo Jujeño,8
2111,17389822BAEcobici,393 - Barrio 31,5
2112,17448422BAEcobici,031 - Padilla,23
2113,17410179BAEcobici,333 - PARQUE DE LA ESTACIÓN,18
2114,17629949BAEcobici,089 - Cabello,14
2115,17583036BAEcobici,183 - VIRREY CEVALLOS,12
2116,17532725BAEcobici,111 - MACACHA GUEMES,7
2117,17457503BAEcobici,145 - RAVIGNANI,18
2118,17454521BAEcobici,111 - MACACHA GUEMES,14
2119,17671985BAEcobici,227 -Club Ciudad de Buenos Aires,22
2120,17389427BAEcobici,111 - MACACHA GUEMES,1
2121,17405927BAEcobici,335 - General Urquiza,12
2122,17432548BAEcobici,073 - Ruy Díaz de Guzmán,19
2123,17386459BAEcobici,089 - Cabello,19
2124,17520812BAEcobici,163 - ONCE II,6
2125,17552870BAEcobici,242 - Plazoleta Rafael del Riego,18
2126,17571269BAEcobici,191 - Rivadavia y 9 de Julio,14
2127,17675534BAEcobici,132 - CORRIENTES,9
2128,17556174BAEcobici,056 - Plaza Palermo Viejo,0
2129,17507454BAEcobici,151 - AIME PAINÉ,23
2130,17579996BAEcobici,015 - AMENABAR,7
2131,17523228BAEcobici,381 - Matienzo Y Arce,10
2132,17696686BAEcobici,309 - UTN II,20
2133,17479258BAEcobici,012 - Plaza Vicente Lopez,12
2134,17416433BAEcobici,183 - VIRREY CEVALLOS,19
2135,17567207BAEcobici,117 - HUMBERTO 1°,7
2136,17622071BAEcobici,171 - Pasteur,20
2137,17454400BAEcobici,328 - SARMIENTO II,14
2138,17391527BAEcobici,233 - MONROE,8
2139,17533242BAEcobici,016 - Legislatura,8
2140,17391007BAEcobici,130 - RETIRO II,8
2141,17659766BAEcobici,074 - INSTITUTO LELOIR,22
2142,17431626BAEcobici,274 - Gavilán,18
2143,17572990BAEcobici,292 - PLAZA BOLIVIA,16
2144,17651232BAEcobici,181 - BILLINGHURST Y MANSILLA,12
2145,17423942BAEcobici,105 - PARQUE SAAVEDRA,6
2146,17665992BAEcobici,346 - Plaza Zapiola,13
2147,17692662BAEcobici,251 - Solar de la Abadía,16
2148,17612825BAEcobici,384 - PLAZA BENITO NAZAR,17
2149,17443971BAEcobici,251 - Solar de la Abadía,17
2150,17401499BAEcobici,113 - Guatemala,1
2151,17448664BAEcobici,117 - HUMBERTO 1°,23
2152,17511491BAEcobici,259 - PLAZA CASTELLI,10
2153,17424142BAEcobici,130 - RETIRO II,7
2154,17421581BAEcobici,003 - ADUANA,19
2155,17529925BAEcobici,009 - Parque Las Heras,20
2156,17424025BAEcobici,204 - Biarritz,6
2157,17481604BAEcobici,336 - La Pampa,16
2158,17439763BAEcobici,128 - PARQUE DEL BAJO,11
2159,17393141BAEcobici,156 - Plaza Alemania,11
2160,17550219BAEcobici,128 - PARQUE DEL BAJO,14
2161,17659358BAEcobici,061 - Ministerio de Economia,21
2162,17424121BAEcobici,340 - PLAZA NUEVA POMPEYA,7
2163,17678488BAEcobici,084 - TEATRO PICADERO,14
2164,17451829BAEcobici,191 - Rivadavia y 9 de Julio,9
2165,17412591BAEcobici,117 - HUMBERTO 1°,23
2166,17512740BAEcobici,148 -La Paternal,13
2167,17642070BAEcobici,222 - SIMON BOLIVAR,17
2168,17546804BAEcobici,008 - Congreso,8
2169,17671829BAEcobici,066 - Billinghurst,21
2170,17383522BAEcobici,164 - FACULTAD DE INGENIERIA,16
2171,17454707BAEcobici,061 - Ministerio de Economia,14
2172,17482714BAEcobici,073 - Ruy Díaz de Guzmán,17
2173,17644493BAEcobici,062 - PARQUE ONEGA,20
2174,17416628BAEcobici,259 - PLAZA CASTELLI,20
2175,17590565BAEcobici,014 - Pacifico,21
2176,17681386BAEcobici,014 - Pacifico,17
2177,17497179BAEcobici,061 - Ministerio de Economia,7
2178,17499451BAEcobici,026 - JUANA MANSO I,11
2179,17611517BAEcobici,163 - ONCE II,15
2180,17679820BAEcobici,022 - Arenales,16
2181,17538751BAEcobici,003 - ADUANA,17
2182,17489450BAEcobici,086 - SAAVEDRA,17
2183,17678517BAEcobici,142 - ARMENIA,14
2184,17565021BAEcobici,079 - AZUCENA VILLAFLOR,18
2185,17683679BAEcobici,113 - Guatemala,20
2186,17459652BAEcobici,110 - PLAZA CD DE BANFF,20
2187,17428436BAEcobici,130 - RETIRO II,14
2188,17437276BAEcobici,055 - HABANA,7
2189,17561884BAEcobici,171 - Pasteur,2
2190,17548082BAEcobici,128 - PARQUE DEL BAJO,10
2191,17649804BAEcobici,396 - PLAZA ALBERTI,9
2192,17608907BAEcobici,147 - Constitución,11
2193,17512371BAEcobici,272 - Plaza Bruno Giordano,12
2194,17576211BAEcobici,085 - AGUERO,19
2195,17578267BAEcobici,142 - ARMENIA,0
2196,17460682BAEcobici,013 - ONCE,22
2197,17405562BAEcobici,036 - MAIPÚ,12
2198,17505191BAEcobici,041 - PARQUE PATRICIOS II,19
2199,17645202BAEcobici,130 - RETIRO II,21
2200,17624861BAEcobici,033 - Facultad de Medicina,15
2201,17659176BAEcobici,009 - Parque Las Heras,21
2202,17559630BAEcobici,044 - Ecoparque,17
2203,17452127BAEcobici,151 - AIME PAINÉ,9
2204,17417233BAEcobici,225 - HOSPITAL TORNU,22
2205,17473687BAEcobici,113 - Guatemala,21
2206,17593794BAEcobici,135 - MARCELO T. DE ALVEAR,8
2207,17383798BAEcobici,057 - BELGRANO,16
2208,17397499BAEcobici,009 - Parque Las Heras,18
2209,17386065BAEcobici,064 - RIOBAMBA,19
2210,17642971BAEcobici,237 - Madero Office,18
2211,17616058BAEcobici,065 - Julián Álvarez,20
2212,17512366BAEcobici,289 - MONTAÑESES,12
2213,17563267BAEcobici,391 - Plaza República de Ecuador,11
2214,17385335BAEcobici,091 - Pasco,18
2215,17642283BAEcobici,234 - AVENIDA TRIUNVIRATO,18
2216,17491297BAEcobici,101 - Fitz Roy,2
2217,17478178BAEcobici,074 - INSTITUTO LELOIR,10
2218,17686439BAEcobici,156 - Plaza Alemania,6
2219,17587137BAEcobici,146 - Hospital Francés,17
2220,17643158BAEcobici,280 - JURAMENTO,18
2221,17493243BAEcobici,292 - PLAZA BOLIVIA,15
2222,17625561BAEcobici,005 - Plaza Italia,16
2223,17450710BAEcobici,292 - PLAZA BOLIVIA,7
2224,17692494BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,16
2225,17657021BAEcobici,009 - Parque Las Heras,18
2226,17639793BAEcobici,061 - Ministerio de Economia,15
2227,17675224BAEcobici,345 - Plaza Mafalda,9
2228,17526053BAEcobici,183 - VIRREY CEVALLOS,16
2229,17390424BAEcobici,189 - POSADAS,7
2230,17634105BAEcobici,328 - SARMIENTO II,7
2231,17680105BAEcobici,160 - Godoy Cruz y Libertador,16
2232,17503237BAEcobici,054 - Acuña de Figueroa,17
2233,17529082BAEcobici,365 - Venancio Flores,19
2234,17405334BAEcobici,124 - UGARTECHE,11
2235,17473542BAEcobici,001 - FACULTAD DE DERECHO,21
2236,17588037BAEcobici,159 - Fitz Roy & Gorriti,18
2237,17560788BAEcobici,103 - MALBA,20
2238,17480258BAEcobici,121 - YATAY,14
2239,17564786BAEcobici,369 - PLAZA LARRAZABAL,17
2240,17578458BAEcobici,347 - CARABOBO,0
2241,17504064BAEcobici,147 - Constitución,18
2242,17479330BAEcobici,197 - PLAZA CIUDAD DE UDINE,12
2243,17600452BAEcobici,041 - PARQUE PATRICIOS II,17
2244,17516873BAEcobici,041 - PARQUE PATRICIOS II,18
2245,17585471BAEcobici,079 - AZUCENA VILLAFLOR,16
2246,17676142BAEcobici,227 -Club Ciudad de Buenos Aires,10
2247,17422034BAEcobici,099 - Malabia,20
2248,17381503BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,13
2249,17648996BAEcobici,089 - Cabello,8
2250,17611457BAEcobici,029 - Parque Centenario,15
2251,17687777BAEcobici,247 - PLAZA LUCIO DEMARE,8
2252,17473789BAEcobici,277 - Coghlan,21
2253,17594786BAEcobici,036 - MAIPÚ,10
2254,17661860BAEcobici,063 - Reconquista,7
2255,17547919BAEcobici,167 - Hipólito Yrigoyen,10
2256,17459775BAEcobici,025 - Plaza Guemes,20
2257,17408025BAEcobici,164 - FACULTAD DE INGENIERIA,16
2258,17469474BAEcobici,248 - Husares,17
2259,17447313BAEcobici,008 - Congreso,20
2260,17684091BAEcobici,105 - PARQUE SAAVEDRA,20
2261,17642321BAEcobici,256 - PLAZA NORUEGA,18
2262,17571053BAEcobici,244 - UADE,13
2263,17534146BAEcobici,144 - PUEYRREDÓN,9
2264,17627977BAEcobici,054 - Acuña de Figueroa,2
2265,17577309BAEcobici,146 - Hospital Francés,21
2266,17513920BAEcobici,056 - Plaza Palermo Viejo,15
2267,17439718BAEcobici,079 - AZUCENA VILLAFLOR,11
2268,17505317BAEcobici,014 - Pacifico,19
2269,17643195BAEcobici,079 - AZUCENA VILLAFLOR,18
2270,17442550BAEcobici,374 - Puan,15
2271,17655914BAEcobici,061 - Ministerio de Economia,17
2272,17480782BAEcobici,176 - Plaza Derechos del hombre,15
2273,17453990BAEcobici,128 - PARQUE DEL BAJO,13
2274,17435833BAEcobici,064 - RIOBAMBA,1
2275,17451649BAEcobici,237 - Madero Office,9
2276,17418187BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,5
2277,17424746BAEcobici,168 - Estados Unidos,7
2278,17419615BAEcobici,273 - Plazoleta Colombia,13
2279,17419508BAEcobici,160 - Godoy Cruz y Libertador,12
2280,17609209BAEcobici,206 - Galicia,12
2281,17578139BAEcobici,099 - Malabia,23
2282,17643983BAEcobici,006 - Parque Lezama,19
2283,17684500BAEcobici,352 - San Jose de Flores,21
2284,17621480BAEcobici,005 - Plaza Italia,18
2285,17648711BAEcobici,239 - AVENIDA CRAMER,8
2286,17666252BAEcobici,016 - Legislatura,13
2287,17408746BAEcobici,147 - Constitución,17
2288,17616229BAEcobici,054 - Acuña de Figueroa,21
2289,17399976BAEcobici,031 - Padilla,21
2290,17382727BAEcobici,373 - Jorgelina De Simone,15
2291,17606990BAEcobici,359 - PLAZA BALCARCE,8
2292,17389771BAEcobici,064 - RIOBAMBA,4
2293,17428672BAEcobici,063 - Reconquista,14
2294,17555473BAEcobici,216 - EMILIO LAMARCA,22
2295,17560590BAEcobici,350 - Plaza Irlanda,19
2296,17681440BAEcobici,121 - YATAY,17
2297,17463363BAEcobici,091 - Pasco,7
2298,17628959BAEcobici,391 - Plaza República de Ecuador,10
2299,17563357BAEcobici,056 - Plaza Palermo Viejo,12
2300,17517225BAEcobici,394 - Av. La Plata,19
2301,17511724BAEcobici,069 - Ecuador,11
2302,17390474BAEcobici,082 - HOSPITAL ITALIANO,7
2303,17447697BAEcobici,188 - Aranguren,21
2304,17636250BAEcobici,281 - Villa Urquiza,10
2305,17481225BAEcobici,163 - ONCE II,16
2306,17603861BAEcobici,166 - Cementerio de Recoleta,22
2307,17528583BAEcobici,069 - Ecuador,18
2308,17465803BAEcobici,121 - YATAY,11
2309,17518397BAEcobici,025 - Plaza Guemes,20
2310,17504641BAEcobici,159 - Fitz Roy & Gorriti,19
2311,17500807BAEcobici,117 - HUMBERTO 1°,14
2312,17606416BAEcobici,172 - BRASIL,8
2313,17661347BAEcobici,163 - ONCE II,6
2314,17618028BAEcobici,085 - AGUERO,6
2315,17622635BAEcobici,071 - CERRITO,22
2316,17695150BAEcobici,075 - Plaza Primero de Mayo,18
2317,17384712BAEcobici,287 - Belaustegui,17
2318,17696975BAEcobici,025 - Plaza Guemes,21
2319,17434049BAEcobici,044 - Ecoparque,20
2320,17419882BAEcobici,279 - PLAZA MONTE CASTRO,14
2321,17602906BAEcobici,374 - Puan,20
2322,17481510BAEcobici,030 - Peña,16
2323,17584634BAEcobici,113 - Guatemala,14
2324,17469994BAEcobici,017 - Plaza Almagro,17
2325,17664212BAEcobici,125 - F.J.Santamaria de Oro,10
2326,17430270BAEcobici,112 - 9 de Julio,17
2327,17640553BAEcobici,183 - VIRREY CEVALLOS,16
2328,17682847BAEcobici,232 - Sucre y Martinez,19
2329,17554928BAEcobici,059 - Coronel Diaz,21
2330,17658475BAEcobici,160 - Godoy Cruz y Libertador,20
2331,17682568BAEcobici,018 - Independencia,18
2332,17460871BAEcobici,125 - F.J.Santamaria de Oro,22
2333,17586113BAEcobici,082 - HOSPITAL ITALIANO,16
2334,17459975BAEcobici,187 - Jose Maria Moreno,20
2335,17683068BAEcobici,163 - ONCE II,19
2336,17394957BAEcobici,300 - Jose Artigas,15
2337,17459058BAEcobici,030 - Peña,19
2338,17585053BAEcobici,167 - Hipólito Yrigoyen,15
2339,17394734BAEcobici,110 - PLAZA CD DE BANFF,14
2340,17494809BAEcobici,344 - UNIVERSIDAD DI TELLA,21
2341,17545932BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,7
2342,17583554BAEcobici,118 - MEXICO,13
2343,17395839BAEcobici,166 - Cementerio de Recoleta,16
2344,17535714BAEcobici,054 - Acuña de Figueroa,12
2345,17684268BAEcobici,124 - UGARTECHE,21
2346,17619048BAEcobici,014 - Pacifico,12
2347,17680482BAEcobici,091 - Pasco,17
2348,17666028BAEcobici,218 - Campana,13
2349,17573780BAEcobici,345 - Plaza Mafalda,17
2350,17544377BAEcobici,160 - Godoy Cruz y Libertador,1
2351,17431268BAEcobici,255 - BARRANCAS DE BELGRANO,18
2352,17407784BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,16
2353,17592327BAEcobici,099 - Malabia,6
2354,17568652BAEcobici,147 - Constitución,9
2355,17394547BAEcobici,079 - AZUCENA VILLAFLOR,14
2356,17438768BAEcobici,054 - Acuña de Figueroa,9
2357,17638488BAEcobici,061 - Ministerio de Economia,13
2358,17403924BAEcobici,091 - Pasco,9
2359,17436897BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,7
2360,17696483BAEcobici,167 - Hipólito Yrigoyen,20
2361,17407780BAEcobici,255 - BARRANCAS DE BELGRANO,16
2362,17684969BAEcobici,267 - Plaza 25 De Agosto,22
2363,17498641BAEcobici,032 - Catedral,10
2364,17535108BAEcobici,039 - Plaza Don Bosco,11
2365,17432998BAEcobici,134 - SOLDADO DE LA FRONTERA,19
2366,17667668BAEcobici,229 - RIGLOS,15
2367,17455270BAEcobici,248 - Husares,15
2368,17411930BAEcobici,054 - Acuña de Figueroa,21
2369,17689690BAEcobici,131- HOSPITAL DE CLÍNICAS,12
2370,17503946BAEcobici,087 - Guayaquil,18
2371,17525752BAEcobici,089 - Cabello,15
2372,17466593BAEcobici,352 - San Jose de Flores,12
2373,17559789BAEcobici,335 - General Urquiza,17
2374,17620608BAEcobici,105 - PARQUE SAAVEDRA,16
2375,17669042BAEcobici,075 - Plaza Primero de Mayo,17
2376,17685144BAEcobici,229 - RIGLOS,23
2377,17660259BAEcobici,122 - COSTA RICA,23
2378,17549607BAEcobici,190 - JUNCAL,13
2379,17528980BAEcobici,207 - PLAZA ARENALES,19
2380,17437359BAEcobici,144 - PUEYRREDÓN,7
2381,17557990BAEcobici,128 - PARQUE DEL BAJO,11
2382,17681751BAEcobici,136 - Acevedo,18
2383,17635400BAEcobici,032 - Catedral,8
2384,17685280BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,23
2385,17469999BAEcobici,144 - PUEYRREDÓN,17
2386,17457529BAEcobici,303 - Huaura,18
2387,17385911BAEcobici,052 - CAMPANA II,19
2388,17443748BAEcobici,144 - PUEYRREDÓN,17
2389,17395744BAEcobici,177 -PLANETARIO,16
2390,17638375BAEcobici,120 - HOSPITAL RAMOS MEJIA,13
2391,17624721BAEcobici,365 - Venancio Flores,14
2392,17430927BAEcobici,221 - CULPINA,17
2393,17616082BAEcobici,164 - FACULTAD DE INGENIERIA,21
2394,17662695BAEcobici,137 - AZOPARDO Y CHILE,8
2395,17540566BAEcobici,101 - Fitz Roy,18
2396,17408918BAEcobici,114 - DELLA PAOLERA,17
2397,17587438BAEcobici,136 - Acevedo,17
2398,17649871BAEcobici,025 - Plaza Guemes,10
2399,17689483BAEcobici,393 - Barrio 31,11
2400,17585992BAEcobici,181 - BILLINGHURST Y MANSILLA,16
2401,17675505BAEcobici,266 - PLAZA SABATTINI,9
2402,17694681BAEcobici,255 - BARRANCAS DE BELGRANO,18
2403,17660080BAEcobici,305 - Plaza Martin Rodriguez,23
2404,17499533BAEcobici,102 - ROSETI,11
2405,17592987BAEcobici,066 - Billinghurst,7
2406,17395031BAEcobici,124 - UGARTECHE,15
2407,17410416BAEcobici,136 - Acevedo,19
2408,17637559BAEcobici,238 - PLAZA LAS TOSCANERAS,12
2409,17563404BAEcobici,265 - Plaza Exodo Jujeño,12
2410,17377610BAEcobici,070 - ARAOZ,7
